tweet_id,timestamp,rating_numerator,text,name,jpg_url,favorite_count,retweet_count,dog_class,dog_races
836677758902222849,2017-02-28 20:41:37,11,Say hello to Oliver. He's pretty exotic. Fairly pupset as well. Too many midterms coming pup. 11/10 would pet with extreme caution https://t.co/fGAPAsxjKs,Oliver,https://pbs.twimg.com/media/C5x57-TWUAEawQh.jpg,13284.0,2393.0,none,jaguar
836380477523124226,2017-02-28 01:00:19,12,"This is Ava. She just blasted off. Streamline af. Aerodynamic as h*ck. One small step for pupper, one giant leap for pupkind. 12/10 https://t.co/W4KffrdX3Q",Ava,https://pbs.twimg.com/media/C5trm6iWgAQ22Hw.jpg,15500.0,3188.0,pupper,wooden_spoon
836260088725786625,2017-02-27 17:01:56,13,This is Lucy. She spent all morning overseeing the shoveling of the driveway. H*ckin hard work. 13/10 very good girl Lucy https://t.co/gA2GECjiQD,Lucy,https://pbs.twimg.com/media/C5r-G2IUwAA6KBY.jpg,22416.0,4628.0,none,borzoi
835574547218894849,2017-02-25 19:37:50,11,This is Eli. He works backstage at Bone Jovi concerts. Heavy duty earmuffs for puptection. H*ckin safe boy. 11/10 https://t.co/cVQEnUQd8q,Eli,https://pbs.twimg.com/media/C5iOnigWcAAU3Ry.jpg,18760.0,3908.0,none,staffordshire_bullterrier
835297930240217089,2017-02-25 01:18:40,12,Meet Ash. He's a Benebop Cumberplop. Quite rare. Fairly portable. Lil sandy tho. Clearly knows something you don't. 12/10 would hug softly https://t.co/1U0z6r5LSO,Ash,https://pbs.twimg.com/media/C5eTCOVUsAAWhvc.jpg,17311.0,3233.0,none,rottweiler
835264098648616962,2017-02-24 23:04:14,12,"Meet Lola. Her hobbies include being precious af and using her foot as a toothbrush. 12/10 Lola requests your help

https://t.co/FYFyHh7rir https://t.co/IiB7ggduoU",Lola,https://pbs.twimg.com/media/C5d0QtvXMAI_7uz.jpg,8174.0,1840.0,none,chesapeake_bay_retriever
834931633769889797,2017-02-24 01:03:08,12,This is Tucker. He decided it was time to part ways with his favorite ball. We captured the emotional farewell on camera. 12/10 https://t.co/jTe7Y6P0HK,Tucker,https://pbs.twimg.com/media/C5ZF4p-XEAEmApg.jpg,11434.0,1786.0,none,ice_bear
834786237630337024,2017-02-23 15:25:23,13,This is Tobi. She is properly fetching her shot. H*ckin nifty af bandana. 13/10 would send fully armed battalion to remind her of my love https://t.co/3FIqvumEXE,Tobi,https://pbs.twimg.com/media/C5XBp19WYAA5a_v.jpg,22312.0,5920.0,none,border_terrier
834458053273591808,2017-02-22 17:41:18,12,"Meet Chester (bottom) &amp; Harold (top). They are different dogs not only in appearance, but in personality as well. Both 12/10 symbiotic af https://t.co/8ZOZS2FSJe",Chester,https://pbs.twimg.com/media/C5SXK89XUAQg7GX.jpg,10140.0,1810.0,none,rhodesian_ridgeback
834209720923721728,2017-02-22 01:14:30,12,This is Wilson. He's aware that he has something on his face. Waiting for you to get it for him. 12/10 https://t.co/FaeinVjzTZ,Wilson,https://pbs.twimg.com/media/C5O1UAaWIAAMBMd.jpg,21762.0,5175.0,none,golden_retriever
834167344700198914,2017-02-21 22:26:07,11,This is Sunshine. She doesn't believe in personal space. Eyes pretty far apart for a dog. Has horns (whoa). 11/10 would pet with wonder https://t.co/o3bhLguymB,Sunshine,https://pbs.twimg.com/media/C5OOxY6WAAAxERz.jpg,16639.0,3929.0,none,ox
834086379323871233,2017-02-21 17:04:24,12,This is Lipton. He's a West Romanian Snuggle Pup. Only a few left of his kind. 12/10 would boop https://t.co/5KmXPIGgAG,Lipton,https://pbs.twimg.com/media/C5NFIsjWQAEI93t.jpg,13797.0,2398.0,none,bath_towel
833863086058651648,2017-02-21 02:17:06,12,This is Bentley. Hairbrushes are his favorite thing in the h*ckin world. 12/10 impawsible to say no to https://t.co/HDloTYilWZ,Bentley,https://pbs.twimg.com/media/C5J6DIpWQAEosSz.jpg,14155.0,2602.0,none,kuvasz
833826103416520705,2017-02-20 23:50:09,13,Meet Charlie. She asked u to change the channel to Animal Planet at least 6 times. Now taking matters into her own paws. 13/10 assertive af https://t.co/WTzhtfevKY,Charlie,https://pbs.twimg.com/media/C5JYaYoVYAAcEQw.jpg,16208.0,3722.0,none,chihuahua
833722901757046785,2017-02-20 17:00:04,13,This is Bronte. She's fairly h*ckin aerodynamic. Also patiently waiting for mom to make her a main character. 13/10 would be an honor to pet https://t.co/w1MQWO2PET,Bronte,https://pbs.twimg.com/media/C5H6jmgW8AAevqq.jpg,21850.0,3472.0,none,west_highland_white_terrier
833479644947025920,2017-02-20 00:53:27,13,This is Poppy. She just arrived. 13/10 would snug passionately https://t.co/YGeSpyN8Gu,Poppy,https://pbs.twimg.com/media/C5EdT4jWEAARv2C.jpg,15698.0,2241.0,none,tibetan_mastiff
833124694597443584,2017-02-19 01:23:00,12,This is Gidget. She's a spy pupper. Stealthy as h*ck. Must've slipped pup and got caught. 12/10 would forgive then pet https://t.co/zD97KYFaFa,Gidget,https://pbs.twimg.com/media/C4_ad1IUoAEspsk.jpg,21329.0,5243.0,pupper,shopping_cart
832998151111966721,2017-02-18 17:00:10,13,"This is Rhino. He arrived at a shelter with an elaborate doggo manual for his new family, written by someone who will always love him. 13/10 https://t.co/QX1h0oqMz0",Rhino,https://pbs.twimg.com/media/C49nZavUYAEJjGw.jpg,14052.0,2401.0,doggo,boxer
832757312314028032,2017-02-18 01:03:09,13,This is Willow. She's the official strawberry taste tester. Palate delicate af. Currently noting the subtle piquancy of this one. 13/10 https://t.co/On7muWnWSQ,Willow,https://pbs.twimg.com/media/C46MWnFVYAUg1RK.jpg,17780.0,3927.0,none,staffordshire_bullterrier
832636094638288896,2017-02-17 17:01:29,12,This is Orion. He just got back from the dentist. Cavity free af. 12/10 would give extra pats https://t.co/Y4DZx2UWsr,Orion,https://pbs.twimg.com/media/C44eG7oUMAAA4Ss.jpg,16763.0,3034.0,none,eskimo_dog
832397543355072512,2017-02-17 01:13:34,12,This is Eevee. She wants to see how you're doing. Just checkin pup on you. She hopes you're doing okay. 12/10 extremely good girl https://t.co/nqAJGCHKEt,Eevee,https://pbs.twimg.com/media/C41FIiAW8AA7lMr.jpg,12628.0,2409.0,none,pekinese
832369877331693569,2017-02-16 23:23:38,11,This is Charlie. He fell asleep on a heating vent. Would puppreciate your assistance. 11/10 someone help Charlie https://t.co/Dhdx5HnQ4d,Charlie,https://pbs.twimg.com/media/C40r_GDWAAA5vNJ.jpg,18139.0,3453.0,none,kelpie
832273440279240704,2017-02-16 17:00:25,14,Say hello to Smiley. He's a blind therapy doggo having a h*ckin blast high steppin around in the snow. 14/10 would follow anywhere https://t.co/SHAb1wHjMz,Smiley,https://pbs.twimg.com/ext_tw_video_thumb/832273373149413377/pu/img/qOqxM0b48fEarmq6.jpg,11955.0,2526.0,doggo,pembroke
832215726631055365,2017-02-16 13:11:05,13,RT @dog_rates: This is Moreton. He's the Good Boy Who Lived. 13/10 magical as h*ck https://t.co/rLHGx3VAF3,Moreton,https://pbs.twimg.com/media/CwJR1okWIAA6XMp.jpg,0.0,10173.0,none,afghan_hound
832040443403784192,2017-02-16 01:34:34,12,RT @dog_rates: This is Klein. These pics were taken a month apart. He knows he's a stud now. 12/10 total heartthrob https://t.co/guDkLrX8zV,Klein,https://pbs.twimg.com/media/Cq9guJ5WgAADfpF.jpg,0.0,10549.0,none,miniature_pinscher
832032802820481025,2017-02-16 01:04:13,12,"This is Miguel. He was the only remaining doggo at the adoption center after the weekend. Let's change that. 12/10

https://t.co/P0bO8mCQwN https://t.co/SU4K34NT4M",Miguel,https://pbs.twimg.com/media/C4v5a4UWcAIRygc.jpg,18848.0,5037.0,doggo,whippet
831939777352105988,2017-02-15 18:54:34,12,This is Emanuel. He's a h*ckin rare doggo. Dwells in a semi-urban environment. Round features make him extra collectible. 12/10 would so pet https://t.co/k9bzgyVdUT,Emanuel,https://pbs.twimg.com/media/C4uk0EWWQAAaZm1.jpg,25393.0,6654.0,doggo,pomeranian
831670449226514432,2017-02-15 01:04:21,13,This is Daisy. She has a heart on her butt. 13/10 topical af https://t.co/u6p4LxzHKg,Daisy,https://pbs.twimg.com/media/C4qv3JUW8AADirb.jpg,11051.0,1966.0,none,pembroke
831552930092285952,2017-02-14 17:17:22,13,This is Dutch. He dressed up as his favorite emoji for Valentine's Day. I've got heart eyes for his heart eyes. 13/10 https://t.co/BCbmFYLrse,Dutch,https://pbs.twimg.com/media/C4pE-I0WQAABveu.jpg,9526.0,2487.0,none,chihuahua
831322785565769729,2017-02-14 02:02:51,12,This is Pete. He has no eyes. Needs a guide doggo. Also appears to be considerably fluffy af. 12/10 would hug softly https://t.co/Xc0gyovCtK,Pete,https://pbs.twimg.com/media/C4lzqQ4UEAApzU0.jpg,9725.0,1658.0,doggo,old_english_sheepdog
831309418084069378,2017-02-14 01:09:44,12,This is Scooter and his son Montoya.  Scooter is a wonderful father. He takes very good care of Montoya. Both 12/10 would pet at same time https://t.co/ghqMfxxa4V,Scooter,https://pbs.twimg.com/media/C4lngK5VUAEVrNO.jpg,12406.0,2645.0,none,doberman
831262627380748289,2017-02-13 22:03:49,12,This is Tucker. He's feeling h*ckin festive and his owners don't have the heart to tell him Christmas is over. 12/10 https://t.co/zqR5XKMpuY,Tucker,https://pbs.twimg.com/media/C4k88lGVMAEKNzb.jpg,12606.0,2227.0,none,cocker_spaniel
830956169170665475,2017-02-13 01:46:03,12,Say hello to Reggie. He hates puns. 12/10 lighten pup Reggie https://t.co/X4vNEzAod5,Reggie,https://pbs.twimg.com/ext_tw_video_thumb/830956118893543424/pu/img/t2G0raF7pDPRMAH5.jpg,8443.0,1620.0,none,kuvasz
830583320585068544,2017-02-12 01:04:29,13,This is Lilly. She just parallel barked. Kindly requests a reward now. 13/10 would pet so well https://t.co/SATN4If5H5,Lilly,https://pbs.twimg.com/media/C4bTH6nWMAAX_bJ.jpg,70860.0,18287.0,none,labrador_retriever
829878982036299777,2017-02-10 02:25:42,12,RT @dog_rates: This is Loki. He smiles like Elvis. Ain't nothin but a hound doggo. 12/10 https://t.co/QV5nx6otZR,Loki,https://pbs.twimg.com/media/C3nygbBWQAAjwcW.jpg,0.0,5451.0,doggo,golden_retriever
829861396166877184,2017-02-10 01:15:49,12,This is Mia. She already knows she's a good dog. You don't have to tell her. 12/10 would probably tell her anyway https://t.co/xeudgDXmTU,Mia,https://pbs.twimg.com/media/C4RCiIHWYAAwgJM.jpg,12951.0,2127.0,none,border_terrier
829501995190984704,2017-02-09 01:27:41,12,This is Leo. He was a skater pup. She said see ya later pup. He wasn't good enough for her. 12/10 you're good enough for me Leo https://t.co/Xw9JbJHTul,Leo,https://pbs.twimg.com/media/C4L7p19W8AA3Fs_.jpg,33651.0,11545.0,none,french_bulldog
829374341691346946,2017-02-08 17:00:26,13,This is Astrid. She's a guide doggo in training. 13/10 would follow anywhere https://t.co/xo7FZFIAao,Astrid,https://pbs.twimg.com/media/C4KHj-nWQAA3poV.jpg,36681.0,10135.0,doggo,staffordshire_bullterrier
829141528400556032,2017-02-08 01:35:19,12,This is Malcolm. He goes from sneaky tongue slip to flirt wink city in a matter of seconds. 12/10 would hug softly https://t.co/rHwfySggqR,Malcolm,https://pbs.twimg.com/media/C4GzztSWAAA_qi4.jpg,25979.0,8061.0,none,cocker_spaniel
829011960981237760,2017-02-07 17:00:28,13,This is Dexter. He was reunited with his mom yesterday after she was stuck in Iran during the travel Bannon. 13/10 welcome home https://t.co/U50RlRw4is,Dexter,https://pbs.twimg.com/media/C4E99ygWcAAQpPs.jpg,56171.0,17642.0,none,dalmatian
828770345708580865,2017-02-07 01:00:22,13,This is Alfie. He's your Lyft for tonight. Kindly requests you buckle pup and remain reasonably calm during the ride. 13/10 he must focus https://t.co/AqPTHYUBFz,Alfie,https://pbs.twimg.com/media/C4BiOXOXAAAf6IS.jpg,27104.0,6391.0,none,seat_belt
828708714936930305,2017-02-06 20:55:28,10,This is Fiona. She's an exotic dog. Seems rather impatient. Jaw extension on another level tho. Looks slippery. 10/10 would still pet https://t.co/vst2SEVJO3,Fiona,https://pbs.twimg.com/media/C4AqLSgVYAEg8nt.jpg,38832.0,12217.0,none,hippopotamus
828409743546925057,2017-02-06 01:07:28,12,This is Mutt Ryan. He's quite confident at the moment. 12/10 rise pup! https://t.co/ZH5CvRlCxt,Mutt,https://pbs.twimg.com/media/C38aQYgXAAMY2Wh.jpg,6671.0,1252.0,none,teddy
828408677031882754,2017-02-06 01:03:14,12,This is Bear. He went outside to play in the snow. Needed a break from the game. Feeling a tad better now. 12/10  deep breaths Bear https://t.co/7WFLKli2T3,Bear,https://pbs.twimg.com/media/C38ZSzlWIAEpQzs.jpg,8116.0,1397.0,none,weimaraner
828381636999917570,2017-02-05 23:15:47,14,Meet Doobert. He's a deaf doggo. Didn't stop him on the field tho. Absolute legend today. 14/10 would pat head approvingly https://t.co/iCk7zstRA9,Doobert,https://pbs.twimg.com/media/C38Asz1WEAAvzj3.jpg,13395.0,2420.0,doggo,bedlington_terrier
828376505180889089,2017-02-05 22:55:23,13,"This is Beebop. Her name means ""Good Dog"" in robot. She also was a star on the field today. 13/10 would pet well https://t.co/HKBVZqXFNR",Beebop,https://pbs.twimg.com/media/C378BwxWMAA6CNK.jpg,7832.0,1155.0,none,american_staffordshire_terrier
828372645993398273,2017-02-05 22:40:03,12,This is Alexander Hamilpup. He was one of the many stars in this year's Puppy Bowl. He just hopes both teams had fun. 12/10 https://t.co/JcTuUcyYNS,Alexander,https://pbs.twimg.com/media/C374hb0WQAAIbQ-.jpg,13286.0,3198.0,none,malamute
828046555563323392,2017-02-05 01:04:17,13,This is Sailer. He waits on the roof for his owners to come home. Nobody knows how he gets up there. H*ckin loyal af. 13/10 https://t.co/O37z4jaMG9,Sailer,https://pbs.twimg.com/media/C33P8PrUcAMiQQs.jpg,12482.0,3114.0,none,boathouse
828011680017821696,2017-02-04 22:45:42,11,Say hello to Brutus and Jersey. They think they're the same size. Best furiends furever. Both 11/10 would pet simultaneously https://t.co/rkhCFfDtxB,Brutus,https://pbs.twimg.com/media/C32wOLcWYAAjNqS.jpg,11002.0,2338.0,none,american_staffordshire_terrier
827933404142436356,2017-02-04 17:34:40,12,This is Kona. Yesterday she stopped by the department to see what it takes to be a police pupper. 12/10 vest was only a smidge too big https://t.co/j8D3PQJvpJ,Kona,https://pbs.twimg.com/media/C31pCN4UcAAOLNH.jpg,21377.0,5691.0,pupper,tibetan_mastiff
827653905312006145,2017-02-03 23:04:02,12,This is Boots. She doesn't know what to do with treats so she just holds them. Very good girl. 12/10 would give more treats https://t.co/eAA8lratd3,Boots,https://pbs.twimg.com/media/C3xq1ZeWEAEuzw3.jpg,16376.0,3274.0,none,collie
827600520311402496,2017-02-03 19:31:54,13,Meet Tucker. It's his birthday. He's pupset with you because you're too busy playing @GoodDogsGame to celebrate. 13/10 would put down phone https://t.co/vrppizPGdb,Tucker,https://pbs.twimg.com/media/C3w6RYbWQAAEQ25.jpg,7860.0,1032.0,none,pembroke
827324948884643840,2017-02-03 01:16:53,12,"This is Ralphie. He's being treated for an overactive funny bone, which is no joke. 12/10 would try to pet with a straight face https://t.co/UU3KqQF5n5",Ralphie,https://pbs.twimg.com/media/C3s_pYrXAAA1eqZ.jpg,16854.0,3338.0,none,golden_retriever
826958653328592898,2017-02-02 01:01:21,12,This is Loki. He smiles like Elvis. Ain't nothin but a hound doggo. 12/10 https://t.co/QV5nx6otZR,Loki,https://pbs.twimg.com/media/C3nygbBWQAAjwcW.jpg,22905.0,5451.0,doggo,golden_retriever
826598365270007810,2017-02-01 01:09:42,13,This is Pawnd... James Pawnd. He's suave af. 13/10 would trust with my life https://t.co/YprN62Z74I,Pawnd,https://pbs.twimg.com/media/C3iq0EEXUAAdBYC.jpg,10707.0,2558.0,none,french_bulldog
826476773533745153,2017-01-31 17:06:32,12,This is Pilot. He has mastered the synchronized head tilt and sneaky tongue slip. Usually not unlocked until later doggo days. 12/10 https://t.co/YIV8sw8xkh,Pilot,https://pbs.twimg.com/media/C3g8M0lWIAEcFgn.jpg,19570.0,4573.0,doggo,german_shepherd
826115272272650244,2017-01-30 17:10:04,13,This is Ike. He's demonstrating the pupmost restraint. 13/10 super good boy https://t.co/6gHoGah9nm,Ike,https://pbs.twimg.com/media/C3bzVILWcAUjS5i.jpg,16659.0,3416.0,none,tennis_ball
825876512159186944,2017-01-30 01:21:19,11,This is Mo. No one will push him around in the grocery cart. He's quite pupset about it. 11/10 I volunteer https://t.co/feNwTq12S5,Mo,https://pbs.twimg.com/media/C3YaSnQWAAILgz0.jpg,11127.0,2039.0,none,shopping_cart
825829644528148480,2017-01-29 22:15:05,12,This is Toby. He just found out you only pretend to throw the ball sometimes. H*ckin puppalled. 12/10 would console https://t.co/YimNdkZrhM,Toby,https://pbs.twimg.com/media/C3XvqILXUAU2nnT.jpg,13551.0,2713.0,none,golden_retriever
825147591692263424,2017-01-28 01:04:51,13,This is Sweet Pea. She hides in shoe boxes and waits for someone to pick her. Then she surpuprises them. 13/10 https://t.co/AyBEmx56MD,Sweet,https://pbs.twimg.com/media/C3ODWpfXAAAP1fb.jpg,19470.0,4992.0,none,pekinese
825026590719483904,2017-01-27 17:04:02,12,"Say hello to Pablo. He's one gorgeous puppo. A true 12/10. Click the link to see why Pablo requests your assistance

https://t.co/koHvVQp9bL https://t.co/IhW0JKf7kc",Pablo,https://pbs.twimg.com/media/C3MVTeHWcAAGNfx.jpg,6751.0,1401.0,puppo,siberian_husky
824796380199809024,2017-01-27 01:49:15,11,RT @dog_rates: This is Bailey. She loves going down slides but is very bad at it. Still 11/10 https://t.co/ivPWhspN3E,Bailey,https://pbs.twimg.com/media/CwiuEJmW8AAZnit.jpg,0.0,5999.0,none,harvester
824775126675836928,2017-01-27 00:24:48,12,This is Scooter. His lack of opposable thumbs is rendering his resistance to tickling embarrassingly moot. 12/10 would keep tickling https://t.co/F0VWg2GztI,Scooter,https://pbs.twimg.com/media/C3Iwlr0WYAARVh4.jpg,15922.0,3846.0,none,border_terrier
824663926340194305,2017-01-26 17:02:56,13,This is Wilson. Named after the volleyball. He tongue wrestled a bee and lost. 13/10 valiant effort tho https://t.co/A5Mx4h1FSM,Wilson,https://pbs.twimg.com/media/C3HLd0HXUAAUI2b.jpg,10714.0,1895.0,none,english_setter
824297048279236611,2017-01-25 16:45:05,11,This is Nala. She got in trouble. One h*ck of a pupnishment. Still 11/10 would pet https://t.co/EmJbG0skLt,Nala,https://pbs.twimg.com/media/C3B9ypNWEAM1bVs.jpg,16024.0,4224.0,none,jigsaw_puzzle
823939628516474880,2017-01-24 17:04:50,12,This is Cash. He's officially given pup on today. 12/10 frighteningly relatable https://t.co/m0hrATIEyw,Cash,https://pbs.twimg.com/media/C284uD8WgAEmMVn.jpg,11330.0,2959.0,none,schipperke
823699002998870016,2017-01-24 01:08:40,12,This is Winston. The goggles make him a superhero. Protects the entire city from criminals unless they rub his belly really well. 12/10 https://t.co/yCydYURYEL,Winston,https://pbs.twimg.com/media/C25d3nkXEAAFBUN.jpg,13386.0,2644.0,none,cairn
823581115634085888,2017-01-23 17:20:14,11,This is Crawford. He's quite h*ckin good at the selfies. Nose is incredibly boopable. 11/10 would snapchat https://t.co/6F5Rrp472U,Crawford,https://pbs.twimg.com/media/C23ypm6VQAAO31l.jpg,13879.0,2889.0,none,dingo
823322678127919110,2017-01-23 00:13:17,11,This is Wyatt. He's got the fastest paws in the West. H*ckin deadly. 11/10 would ride into the sunset with https://t.co/stkJ377KK7,Wyatt,https://pbs.twimg.com/media/C20HmaKWgAQ6-6X.jpg,16756.0,4389.0,none,chihuahua
822975315408461824,2017-01-22 01:12:59,12,This is Albus. He's soaked as h*ck. Seems to have misplaced an ear as well. Still in good spirits tho. 12/10 would dry https://t.co/yUM8jYStuG,Albus,https://pbs.twimg.com/media/C2vLrpvWIAA3LM3.jpg,18412.0,3760.0,none,bathtub
822859134160621569,2017-01-21 17:31:20,12,This is Hobbes. He was told he was going to the park. Ended up at the vet. H*ckin bamboozled. Quite pupset with you. 12/10 https://t.co/SSQE06XClS,Hobbes,https://pbs.twimg.com/media/C2tiAzGXgAIFdqi.jpg,14083.0,2492.0,none,malinois
822647212903690241,2017-01-21 03:29:14,13,RT @dog_rates: This is Paisley. She really wanted to be president this time. Dreams officially crushed. 13/10 https://t.co/liJGwMp17E,Paisley,https://pbs.twimg.com/media/C2oRbOuWEAAbVSl.jpg,0.0,7025.0,none,samoyed
822489057087389700,2017-01-20 17:00:46,13,This is Paisley. She really wanted to be president this time. Dreams officially crushed. 13/10 https://t.co/liJGwMp17E,Paisley,https://pbs.twimg.com/media/C2oRbOuWEAAbVSl.jpg,19344.0,7025.0,none,samoyed
822462944365645825,2017-01-20 15:17:01,14,"This is Gabe. He was the unequivocal embodiment of a dream meme, but also one h*ck of a pupper. You will be missed by so many. 14/10 RIP https://t.co/M3hZGadUuO",Gabe,https://pbs.twimg.com/media/C2n5rUUXEAIXAtv.jpg,30365.0,16045.0,pupper,maltese_dog
821886076407029760,2017-01-19 01:04:45,13,This is Jimison. He was just called a good boy. 13/10 https://t.co/djMep7mGkV,Jimison,https://pbs.twimg.com/media/C2ftAxnWIAEUdAR.jpg,12109.0,2562.0,none,golden_retriever
821813639212650496,2017-01-18 20:16:54,12,RT @dog_rates: Meet Hercules. He can have whatever he wants for the rest of eternity. 12/10 would snug passionately https://t.co/mH0IOyFdIG,Hercules,https://pbs.twimg.com/media/CtVAvX-WIAAcGTf.jpg,0.0,3655.0,none,saint_bernard
821765923262631936,2017-01-18 17:07:18,13,This is Duchess. She uses dark doggo forces to levitate her toys. 13/10 magical af https://t.co/maDNMETA52,Duchess,https://pbs.twimg.com/media/C2d_vnHWEAE9phX.jpg,8986.0,1821.0,doggo,golden_retriever
821522889702862852,2017-01-18 01:01:34,13,This is Harlso. He has a really good idea but isn't sure you're going to like it. 13/10 he'll just keep it to himself https://t.co/IzcaR3Nqyn,Harlso,https://pbs.twimg.com/media/C2aitIUXAAAG-Wi.jpg,8559.0,1935.0,none,doberman
821407182352777218,2017-01-17 17:21:47,14,This is Sundance. He's a doggo drummer. Even sings a bit on the side. 14/10 entertained af (vid by @sweetsundance) https://t.co/Xn5AQtiqzG,Sundance,https://pbs.twimg.com/ext_tw_video_thumb/821407155391725568/pu/img/AJC07gFJDDBuwNTD.jpg,12563.0,4767.0,doggo,irish_setter
821149554670182400,2017-01-17 00:18:04,12,This is Luca. He got caught howling. H*ckin embarrassed. 12/10 https://t.co/r8DxA8DYJ2,Luca,https://pbs.twimg.com/ext_tw_video_thumb/821149477142556673/pu/img/88_DV098c60pC5AA.jpg,9314.0,2204.0,none,german_shepherd
821044531881721856,2017-01-16 17:20:45,12,This is Flash. He went way too hard celebrating Martin Luther King Day last night. 12/10 now he's having a dream in his honor https://t.co/bryVdNaRcu,Flash,https://pbs.twimg.com/media/C2Tvo20XcAAhNL9.jpg,13517.0,2509.0,none,old_english_sheepdog
820749716845686786,2017-01-15 21:49:15,13,Meet Sunny. He can take down a polar bear in one fell swoop. Fr*cken deadly af. 13/10 would pet with caution https://t.co/EMq8Ud6Ze1,Sunny,https://pbs.twimg.com/media/C2PjgjQXcAAc4Uu.jpg,33670.0,10865.0,none,pekinese
820446719150292993,2017-01-15 01:45:15,13,RT @dog_rates: This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated. 13/10 https://t.co/pbKOesr8Tg,Peaches,https://pbs.twimg.com/media/CxqsX-8XUAAEvjD.jpg,0.0,2832.0,none,labrador_retriever
819952236453363712,2017-01-13 17:00:21,13,"This is Oliver. He has dreams of being a service puppo so he can help his owner. 13/10 selfless af

make it happen:
https://t.co/f5WMsx0a9K https://t.co/6lJz0DKZIb",Oliver,https://pbs.twimg.com/media/C2EONHNWQAUWxkP.jpg,5681.0,1301.0,puppo,american_staffordshire_terrier
819711362133872643,2017-01-13 01:03:12,11,This is Howie. He just bloomed. 11/10 revolutionary af https://t.co/m5fYxrO3IU,Howie,https://pbs.twimg.com/media/C2AzHjQWQAApuhf.jpg,14380.0,3440.0,none,toilet_seat
819588359383371776,2017-01-12 16:54:26,13,This is Jazzy. She just found out that sandwich wasn't for her. Shocked and puppalled. 13/10 deep breaths Jazzy https://t.co/52cItP0vIO,Jazzy,https://pbs.twimg.com/media/C1_DQn3UoAIoJy7.jpg,10217.0,2156.0,none,cardigan
819347104292290561,2017-01-12 00:55:47,12,Say hello to Anna and Elsa. They fall asleep in similar positions. It's pretty wild. Both 12/10 would snug simultaneously https://t.co/8rUL99bX4W,Anna,https://pbs.twimg.com/media/C17n1nrWQAIErU3.jpg,7712.0,1324.0,none,doberman
819227688460238848,2017-01-11 17:01:16,12,This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af. 12/10 would give number to https://t.co/ii5eNX5LJT,Finn,https://pbs.twimg.com/media/C157Oq3WQAEOyHm.jpg,24670.0,7334.0,none,border_terrier
819015337530290176,2017-01-11 02:57:27,14,RT @dog_rates: This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet https://t.co/AdPKrI8BZ1,Bo,https://pbs.twimg.com/media/C12whDoVEAALRxa.jpg,0.0,40230.0,doggo,standard_poodle
819004803107983360,2017-01-11 02:15:36,14,This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet https://t.co/AdPKrI8BZ1,Bo,https://pbs.twimg.com/media/C12whDoVEAALRxa.jpg,92304.0,40230.0,doggo,standard_poodle
818627210458333184,2017-01-10 01:15:10,13,Meet Wafer. He represents every fiber of my being. 13/10 very good dog https://t.co/I7bkhxBxUG,Wafer,https://pbs.twimg.com/media/C1xZGkzWIAA8vh4.jpg,23718.0,8163.0,none,labrador_retriever
818588835076603904,2017-01-09 22:42:41,11,RT @dog_rates: This is Chelsea. She forgot how to dog. 11/10 get it together pupper https://t.co/nBJ5RE4yHb,Chelsea,https://pbs.twimg.com/media/Crwxb5yWgAAX5P_.jpg,0.0,6737.0,pupper,norwegian_elkhound
818536468981415936,2017-01-09 19:14:36,11,This is Tom. He's a silly dog. Known for his unconventional swing style. One h*ck of a sneaky tongue slip too. 11/10 would push https://t.co/6fSVcn9HAU,Tom,https://pbs.twimg.com/media/C1wGkYoVQAAuC_O.jpg,11663.0,2721.0,none,swing
818259473185828864,2017-01-09 00:53:55,12,This is Florence. He saw the same snap you sent him on your story. Pretty pupset with you. 12/10 https://t.co/rnkvT2kvib,Florence,https://pbs.twimg.com/media/C1sKo_QUkAALtkw.jpg,11789.0,2511.0,none,miniature_schnauzer
818145370475810820,2017-01-08 17:20:31,11,This is Autumn. Her favorite toy is a cheeseburger. She takes it everywhere. 11/10 https://t.co/JlPug12E5Z,Autumn,https://pbs.twimg.com/media/C1qi26rW8AMaj9K.jpg,13141.0,2852.0,none,golden_retriever
817827839487737858,2017-01-07 20:18:46,13,This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 13/10 empowering af (vid by Brittany Gaunt) https://t.co/q2BgNIi3OA,Buddy,https://pbs.twimg.com/ext_tw_video_thumb/817827663108771841/pu/img/e9oi839RGWJR37jF.jpg,55457.0,29804.0,none,cocker_spaniel
817777686764523521,2017-01-07 16:59:28,13,"This is Dido. She's playing the lead role in ""Pupper Stops to Catch Snow Before Resuming Shadow Box with Dried Apple."" 13/10 (IG: didodoggo) https://t.co/m7isZrOBX7",Dido,https://pbs.twimg.com/ext_tw_video_thumb/817777588030476288/pu/img/KbuLpE4krHF4VdPf.jpg,11449.0,2935.0,doggopupper,curly-coated_retriever
